time,open,high,low,close
2022-08-09T13:00:00+01:00,1703.33,1717.03,1670.4,1685.81
2022-08-09T17:00:00+01:00,1685.99,1698.08,1675.52,1689.07
2022-08-09T21:00:00+01:00,1688.9,1716.65,1688.64,1703.45
2022-08-10T01:00:00+01:00,1702.28,1702.3,1661.02,1670.15
2022-08-10T05:00:00+01:00,1670.01,1690.96,1669.13,1686.55
2022-08-10T09:00:00+01:00,1687.45,1713.4,1685.01,1707.71
2022-08-10T13:00:00+01:00,1707.87,1851.8,1704.93,1838.16
2022-08-10T17:00:00+01:00,1838.71,1849.89,1803.32,1818.8
2022-08-10T21:00:00+01:00,1821.35,1885.18,1820.08,1854.49
2022-08-11T01:00:00+01:00,1855.04,1917.61,1851.32,1881.41
2022-08-11T05:00:00+01:00,1882.03,1905.85,1872.45,1879.9
2022-08-11T09:00:00+01:00,1876.92,1913.04,1874.63,1904.28
2022-08-11T13:00:00+01:00,1905.9,1941.24,1885.42,1891.26
2022-08-11T17:00:00+01:00,1893.62,1908.65,1877.15,1899.49
2022-08-11T21:00:00+01:00,1897.99,1907.87,1865.95,1881.75
2022-08-12T01:00:00+01:00,1882.03,1913.55,1859.34,1905.68
2022-08-12T05:00:00+01:00,1905.47,1910.6,1884.07,1889.57
2022-08-12T09:00:00+01:00,1889.21,1906.01,1855.33,1870.04
2022-08-12T13:00:00+01:00,1870.03,1903.54,1868.53,1898.98
2022-08-12T17:00:00+01:00,1901.21,1931.16,1892.39,1927.68
2022-08-12T21:00:00+01:00,1925.77,1965.5,1916.81,1959.37
2022-08-13T01:00:00+01:00,1958.67,1998.58,1947.92,1997.02
2022-08-13T05:00:00+01:00,1996.33,2020.05,1985.99,1996.76
2022-08-13T09:00:00+01:00,1997.51,2008.2,1976.19,1987.07
2022-08-13T13:00:00+01:00,1986.59,1992.48,1964.76,1989.02
2022-08-13T17:00:00+01:00,1989.61,2004,1973.68,1976.69
2022-08-13T21:00:00+01:00,1975.99,1994.23,1970.17,1984.39
2022-08-14T01:00:00+01:00,1984.53,1996.1,1972.27,1987.21
2022-08-14T05:00:00+01:00,1986.49,2029.51,1982.65,2017.87
2022-08-14T09:00:00+01:00,2015.61,2016.68,1982.49,1990.94
2022-08-14T13:00:00+01:00,1990.59,1992.55,1972.47,1984.61
2022-08-14T17:00:00+01:00,1984.1,1984.98,1910.5,1932.03
2022-08-14T21:00:00+01:00,1931.82,1961.29,1919.95,1935.86
2022-08-15T01:00:00+01:00,1934.93,2011.71,1926.54,1986.42
2022-08-15T05:00:00+01:00,1986.38,1989.26,1886.43,1900.18
2022-08-15T09:00:00+01:00,1901.16,1912.02,1880.29,1892.35
2022-08-15T13:00:00+01:00,1892.53,1920.99,1873.62,1918.71
2022-08-15T17:00:00+01:00,1919.55,1933.35,1886.95,1889.79
2022-08-15T21:00:00+01:00,1889.9,1917.62,1877.28,1900.06
2022-08-16T01:00:00+01:00,1899.98,1913.97,1862.87,1888.88
2022-08-16T05:00:00+01:00,1889.12,1893.49,1859.14,1886.3
2022-08-16T09:00:00+01:00,1887.06,1915.31,1876.17,1906.98
2022-08-16T13:00:00+01:00,1907.08,1914.27,1864.31,1887.8
2022-08-16T17:00:00+01:00,1887.27,1897.83,1853.3,1880.01
2022-08-16T21:00:00+01:00,1879.59,1886.3,1867.46,1877.57
2022-08-17T01:00:00+01:00,1877.41,1904.28,1875.46,1896.45
2022-08-17T05:00:00+01:00,1897.04,1956.18,1887.29,1891.25
2022-08-17T09:00:00+01:00,1890.19,1902.47,1870.6,1877.35
2022-08-17T13:00:00+01:00,1876.82,1885.1,1819.83,1831.18
2022-08-17T17:00:00+01:00,1829.79,1870.29,1824.7,1838.17
2022-08-17T21:00:00+01:00,1838.1,1853.88,1825.29,1834.28
2022-08-18T01:00:00+01:00,1834.96,1864.86,1822.42,1849.11
2022-08-18T05:00:00+01:00,1849.23,1852.36,1836.76,1845.03
2022-08-18T09:00:00+01:00,1845.45,1865.31,1835.5,1859.64
2022-08-18T13:00:00+01:00,1859.76,1880.81,1850.14,1873.53
2022-08-18T17:00:00+01:00,1873.64,1878.29,1857.2,1870.39
2022-08-18T21:00:00+01:00,1870.51,1878.87,1841.43,1846.59
2022-08-19T01:00:00+01:00,1845.39,1847.23,1805.53,1818.04
2022-08-19T05:00:00+01:00,1818.26,1824.87,1707.29,1744.54
2022-08-19T09:00:00+01:00,1743.26,1743.99,1685.45,1707.92
2022-08-19T13:00:00+01:00,1706.87,1707.68,1683.21,1698.18
2022-08-19T17:00:00+01:00,1699.39,1727.97,1683.08,1701.3
2022-08-19T21:00:00+01:00,1702.98,1705.63,1606.31,1609.3
2022-08-20T01:00:00+01:00,1610.29,1640.69,1605.14,1627.98
2022-08-20T05:00:00+01:00,1627.39,1656.75,1626.17,1647.86
2022-08-20T09:00:00+01:00,1646.75,1649.65,1617.11,1632.48
2022-08-20T13:00:00+01:00,1632.24,1644.15,1625.23,1635.31
2022-08-20T17:00:00+01:00,1635.21,1638.81,1555.97,1563.67
2022-08-20T21:00:00+01:00,1563.73,1587.89,1526.67,1575.97
2022-08-21T01:00:00+01:00,1576.66,1603.99,1573.86,1585.83
2022-08-21T05:00:00+01:00,1585.49,1593.81,1563.88,1584.85
2022-08-21T09:00:00+01:00,1585.51,1628.88,1585.44,1626.95
2022-08-21T13:00:00+01:00,1626.98,1640.86,1602.1,1621.26
2022-08-21T17:00:00+01:00,1621.73,1633.7,1611.83,1624.25
2022-08-21T21:00:00+01:00,1625.05,1644.97,1581.45,1616.58
2022-08-22T01:00:00+01:00,1617.76,1620.79,1594.53,1595.62
2022-08-22T05:00:00+01:00,1595.09,1609.82,1552.41,1556.73
2022-08-22T09:00:00+01:00,1556.53,1579.7,1530.67,1567.56
2022-08-22T13:00:00+01:00,1568.1,1593.72,1549.93,1590.4
2022-08-22T17:00:00+01:00,1592.36,1599.37,1549.05,1566.86
2022-08-22T21:00:00+01:00,1567.43,1627.83,1565.04,1624.93
2022-08-23T01:00:00+01:00,1625.11,1638.4,1608.54,1609.37
2022-08-23T05:00:00+01:00,1610.02,1616.62,1564.85,1601.9
2022-08-23T09:00:00+01:00,1603.31,1623.21,1589.18,1620.45
2022-08-23T13:00:00+01:00,1620.62,1652.06,1608.09,1640.44
2022-08-23T17:00:00+01:00,1639.59,1671.18,1625.69,1650.03
2022-08-23T21:00:00+01:00,1650.8,1671.23,1642.24,1665
2022-08-24T01:00:00+01:00,1665.71,1666.05,1605.78,1614.55
2022-08-24T05:00:00+01:00,1614.38,1648.96,1610.87,1626.81
2022-08-24T09:00:00+01:00,1626.48,1652.89,1626.2,1651.58
2022-08-24T13:00:00+01:00,1652.14,1687.01,1643.58,1683.92
2022-08-24T17:00:00+01:00,1685.76,1698.56,1663.84,1678.48
2022-08-24T21:00:00+01:00,1679.56,1685.91,1653.17,1656.83
2022-08-25T01:00:00+01:00,1655.93,1684.9,1655.87,1669.86
2022-08-25T05:00:00+01:00,1669.97,1710.79,1669.84,1708.5
2022-08-25T09:00:00+01:00,1710.06,1715.36,1693.94,1710.34
2022-08-25T13:00:00+01:00,1709.83,1721,1690.61,1701.59
